가행광여부,광산명,광산유형,시도,시군구,읍면동,리
폐광,금속,삼신,경북,봉화군,법전면,눌산리
폐광,금속,삼용,경북,봉화군,명호면,삼동리
폐광,금속,삼풍,경북,봉화군,법전면,눌산리
폐광,금속,세목,경북,봉화군,춘양면,학산리
폐광,금속,양곡,경북,봉화군,명호면,양곡리
폐광,금속,어은,경북,봉화군,법전면,소천리
폐광,금속,연화,경북,봉화군,석포면,대현리
폐광,금속,옥석,경북,봉화군,춘양면,서벽리
폐광,금속,원곡,경북,봉화군,소천면,분천리
폐광,금속,은점,경북,봉화군,재산면,동면리
폐광,금속,임기,경북,봉화군,소천면,임기리
폐광,금속,장군,경북,봉화군,소천면,서천리
폐광,금속,주영,경북,봉화군,소천면,분천리
폐광,금속,진화,경북,봉화군,춘양면,서벽리
폐광,금속,풍정,경북,봉화군,법전면,풍정리
폐광,석탄,(가)신당리,경북,구미시,산동면,신당리
폐광,금속,해운,경북,봉화군,춘양면,서벽리
폐광,금속,현동(1),경북,봉화군,소천면,고선리
폐광,금속,황우,경북,봉화군,명호면,도천리
폐광,비금속,회룡(1),경북,봉화군,소천면,남회룡리
폐광,비금속,(가)두음,경북,봉화군,소천면,두음리
폐광,비금속,(가)삼화운모,경북,봉화군,소천면,고선리
폐광,비금속,대규,경북,봉화군,소천면,임기리
폐광,비금속,대륭,경북,봉화군,법전면,눌산리
폐광,비금속,대림요업봉화,경북,봉화군,석포면,석포리
폐광,비금속,대영,경북,봉화군,재산면,갈산리
폐광,비금속,대원(2),경북,봉화군,석포면,석포리
폐광,비금속,덕일만강,경북,봉화군,소천면,분천리
폐광,비금속,동광흑연,경북,봉화군,명호면,고감리
폐광,비금속,동명,경북,봉화군,재산면,동면리
폐광,비금속,명동,경북,봉화군,재산면,동면리
폐광,비금속,봉명,경북,봉화군,명호면,고감리
폐광,비금속,봉화도장석,경북,봉화군,봉화읍,해저리
폐광,비금속,봉화석회석,경북,봉화군,재산면,갈산리
폐광,비금속,봉화장성,경북,봉화군,물야면,북지리
폐광,비금속,부곡,경북,봉화군,재산면,갈산리
폐광,비금속,분천(3),경북,봉화군,소천면,분천리
폐광,비금속,산내,경북,봉화군,소천면,임기리
폐광,비금속,삼보,경북,봉화군,명호면,도천리
폐광,금속,삼호,경북,봉화군,소천면,고선리
폐광,비금속,소천납석,경북,봉화군,소천면,고선리
폐광,비금속,소천석회석,경북,봉화군,석포면,대현리
폐광,비금속,수식,경북,봉화군,물야면,수식리
폐광,비금속,신풍,경북,봉화군,소천면,남회룡리
폐광,비금속,어의리,경북,봉화군,물야면,오전리
폐광,비금속,오전,경북,봉화군,석포면,석포리
폐광,비금속,옥성,경북,봉화군,소천면,분천리
폐광,비금속,와룡,경북,봉화군,재산면,갈산리
폐광,비금속,장성,경북,봉화군,석포면,대현리
폐광,비금속,재산,경북,봉화군,재산면,갈산리
폐광,비금속,춘양도석,경북,봉화군,석포면,석포리
폐광,비금속,춘양연마,경북,봉화군,춘양면,애당리
폐광,금속,회룡(2),경북,봉화군,소천면,남회룡리
폐광,석탄,(가)갈산리,경북,봉화군,재산면,갈산리
폐광,석탄,대곡,경북,봉화군,재산면,갈산리
폐광,석탄,대형,경북,봉화군,재산면,갈산리
폐광,석탄,서림-성진,경북,봉화군,재산면,갈산리
폐광,석탄,일월,경북,봉화군,재산면,갈산리
폐광,석탄,일월-세방,경북,봉화군,재산면,갈산리
폐광,비금속,낙동고령토,경북,상주시,낙동면,낙동리
폐광,비금속,백학운모,경북,상주시,모서면,득수리
폐광,비금속,중덕,경북,상주시,중덕동,
폐광,금속,(가)남곡,경북,상주시,은척면,남곡리
폐광,금속,(가)반포,경북,상주시,낙동면,용포리
폐광,금속,(가)삼풍,경북,상주시,모동면,반계리
폐광,금속,(가)상주(대유),경북,상주시,인평동,
폐광,금속,(가)신촌(2),경북,상주시,내서면,신촌리
폐광,금속,(가)청상,경북,상주시,청리면,청상리
폐광,금속,공성1,경북,상주시,공성면,효곡리
폐광,금속,공성2,경북,상주시,모동면,덕곡리
폐광,금속,낙동,경북,상주시,낙동면,상촌리
폐광,금속,대성,경북,상주시,낙동면,승곡리
폐광,금속,상영,경북,상주시,연원동,
폐광,금속,"상주,대능,대유",경북,상주시,낙동면,운평리
폐광,금속,상주1,경북,상주시,낙동면,수정리
폐광,금속,상주2,경북,상주시,병성동,
폐광,금속,상주3,경북,상주시,낙동면,화산리
폐광,금속,상주금산(2),경북,상주시,낙동면,성동리
폐광,금속,신오,경북,상주시,낙동면,신오리
폐광,금속,양영,경북,상주시,모동면,상판리
폐광,금속,정명,경북,상주시,낙동면,운평리
폐광,금속,천택,경북,상주시,화남면,중눌리
폐광,비금속,(가)지천,경북,상주시,지천동,
폐광,비금속,(주)흥진,경북,상주시,은척면,하흘리
폐광,비금속,가곡,경북,상주시,외서면,가곡리
폐광,비금속,구미,경북,상주시,이안면,구미리
폐광,비금속,금성,경북,성주군,수륜면,수륜리
폐광,비금속,대가,경북,상주시,이안면,양범리
폐광,비금속,대동,경북,상주시,화동면,판곡리
폐광,비금속,대룡,경북,상주시,은척면,장암리
폐광,비금속,대림,경북,성주군,초전면,월곡리
폐광,비금속,대현흑연,경북,상주시,이안면,대현리
폐광,비금속,동국,경북,상주시,화동면,반곡리
폐광,비금속,동서,경북,상주시,모동면,이동리
폐광,비금속,동양장석,경북,상주시,은척면,두곡리
폐광,비금속,득월,경북,상주시,모서면,화현리
폐광,비금속,번창,경북,상주시,화서면,상용리
폐광,비금속,벽진석회,경북,상주시,공검면,지평리
폐광,비금속,삼주,경북,상주시,화서면,봉촌리
폐광,비금속,상주4,경북,상주시,서곡동,
폐광,비금속,상주자원,경북,봉화군,소천면,서천리
폐광,비금속,신흥,경북,상주시,모동면,신흥리
폐광,비금속,원장,경북,상주시,청리면,원장리
폐광,비금속,중소,경북,상주시,공검면,중소리
폐광,비금속,창북,경북,상주시,화북면,장암리
폐광,비금속,청산규석,경북,상주시,화남면,중눌리
폐광,비금속,초산,경북,상주시,초산동,
폐광,비금속,칠봉,경북,상주시,은척면,남곡리
폐광,비금속,팔음,경북,상주시,화동면,보미리
폐광,비금속,한아,경북,상주시,사벌국면,원흥리
폐광,비금속,함창,경북,상주시,이안면,아천리
폐광,비금속,형성규석,경북,상주시,내서면,신촌리
폐광,석탄,(가)신촌(1),경북,상주시,내서면,신촌리
폐광,석탄,거성,경북,상주시,이안면,양범리
폐광,금속,산청금곡,경남,산청군,오부면,방곡리
폐광,석탄,남경,경북,상주시,이안면,안용리
폐광,석탄,대명,경북,상주시,화동면,선교리
폐광,석탄,대명-동오,경북,상주시,화동면,선교리
폐광,석탄,대명-동원,경북,상주시,화동면,선교리
폐광,석탄,대원,경북,상주시,공검면,지평리
폐광,석탄,동신,경북,상주시,화동면,이소리
폐광,석탄,동주,경북,상주시,화동면,이소리
폐광,석탄,삼창,경북,상주시,화동면,보미리
폐광,석탄,월명-무균,경북,상주시,모서면,득수리
폐광,석탄,전호,경북,상주시,화남면,임곡리
폐광,석탄,제일,경북,상주시,화동면,판곡리
폐광,석탄,태건-대덕,경북,상주시,이안면,안용리
폐광,석탄,태건-태광,경북,상주시,이안면,안용리
폐광,석탄,태영,경북,상주시,이안면,양범리
폐광,석탄,평온,경북,상주시,화남면,평온리
폐광,석탄,화석,경북,상주시,이안면,안용리
폐광,비금속,동양세라믹,경북,성주군,용암면,죽전리
폐광,석탄,성림-금곡,충남,보령시,청라면,향천리
폐광,비금속,영창고령토,경북,성주군,수륜면,작은리
폐광,비금속,옥계고령토,경북,성주군,수륜면,백운리
폐광,금속,(가)관화리,경북,성주군,선남면,관화리
폐광,금속,(가)수륜리1,경북,성주군,수륜면,수륜리
폐광,금속,(가)신계리,경북,성주군,가천면,신계리
폐광,금속,(가)영행,경북,성주군,수륜면,수륜리
폐광,금속,(가)용봉리,경북,성주군,초전면,용봉리
폐광,금속,(가)용사리,경북,성주군,가천면,용사리
폐광,금속,연수동,충북,충주시,연수동,
폐광,금속,금덕,경북,성주군,수륜면,계정리
폐광,금속,기양,경북,성주군,가천면,금봉리
폐광,금속,다락,경북,성주군,수륜면,송계리
폐광,금속,대덕,경북,성주군,금수면,영천리
폐광,금속,대성성주,경북,성주군,가천면,마수리
폐광,금속,도동,경북,성주군,선남면,문방리
폐광,금속,무학,경북,성주군,금수면,영천리
폐광,금속,봉명,경북,성주군,수륜면,신정리
폐광,금속,상보,경북,성주군,수륜면,보월리
폐광,금속,서진,경북,성주군,월항면,인촌리
폐광,금속,성원,경북,성주군,선남면,장학리
폐광,금속,성주,경북,성주군,선남면,관화리
폐광,금속,성주다봉,경북,성주군,용암면,문명리
폐광,금속,수륜(1),경북,성주군,수륜면,계정리
폐광,금속,영산,경북,성주군,수륜면,성리
폐광,금속,왜관금장,경북,성주군,선남면,장학리
폐광,금속,용신부국,경북,성주군,선남면,용신리
폐광,금속,유미-성주,경북,성주군,용암면,문명리
폐광,금속,지례,경북,성주군,가천면,동원리
폐광,금속,태봉,경북,성주군,용암면,대봉리
폐광,금속,태연,경북,성주군,수륜면,작은리
폐광,금속,현풍제1,경북,성주군,용암면,대봉리
폐광,금속,형제,경북,성주군,가천면,금봉리
폐광,비금속,(가)봉두리,경북,성주군,금수면,봉두리
폐광,비금속,가락,경북,성주군,수륜면,수륜리
폐광,비금속,가야규석,경북,성주군,가천면,신계리
폐광,비금속,고령,경북,성주군,수륜면,수륜리
폐광,비금속,금릉,경북,성주군,가천면,신계리
폐광,비금속,금성,경북,상주시,이안면,소암리
폐광,비금속,대가규석,경북,성주군,대가면,옥성리
폐광,비금속,대림,경북,상주시,화남면,평온리
폐광,비금속,대양고령토,경북,성주군,수륜면,작은리
폐광,비금속,대흥광업소,경북,성주군,용암면,죽전리
폐광,비금속,도성-고하,경북,성주군,수륜면,수륜리
폐광,비금속,마월,경북,성주군,용암면,마월리
폐광,비금속,벽진고령토,경북,성주군,금수면,명천리
폐광,비금속,복음,경북,성주군,용암면,중거리
폐광,비금속,삼화고령토,경북,성주군,수륜면,백운리
폐광,비금속,선남고령토,경북,성주군,선남면,명포리
폐광,비금속,성산고령토,경북,성주군,성주읍,대황리
폐광,비금속,성옥,경북,성주군,성주읍,성산리
폐광,비금속,성주고령토,경북,성주군,수륜면,수륜리
폐광,비금속,신삼화고령토,경북,성주군,수륜면,백운리
폐광,비금속,용봉,경북,성주군,초전면,용봉리
폐광,비금속,용암,경북,성주군,수륜면,작은리
폐광,비금속,용암고령토,경북,성주군,수륜면,송계리
폐광,비금속,월암,경북,성주군,월항면,유월리
폐광,비금속,칠성고령토,경북,성주군,수륜면,작은리
폐광,비금속,효광,경북,성주군,성주읍,성산리
폐광,석탄,(가)명포리1,경북,성주군,선남면,명포리
폐광,석탄,(가)명포리2,경북,성주군,선남면,명포리
폐광,비금속,도성고하,경북,안동시,남후면,고하리
폐광,비금속,태봉,경북,안동시,녹전면,사신리
폐광,비금속,풍천사문석광업소,경북,안동시,풍천면,기산리
폐광,금속,(가)고천리,경북,안동시,임동면,고천리
폐광,금속,(가)연점,경북,안동시,길안면,대사리
폐광,금속,금송,경북,안동시,길안면,송사리
폐광,금속,동원,경북,안동시,와룡면,산야리
폐광,금속,송사,경북,안동시,길안면,송사리
폐광,금속,안동사금,경북,안동시,도산면,원천리
폐광,금속,창풍(안동선댁),경북,안동시,길안면,만음리
폐광,비금속,경안석회석,경북,안동시,임하면,오대리
폐광,비금속,대건,경북,안동시,서후면,재품리
폐광,비금속,대풍,경북,울진군,북면,두천리
폐광,비금속,덕산,경북,안동시,풍산읍,죽전리
폐광,비금속,두월,경북,안동시,북후면,두산리
폐광,비금속,안덕,경북,안동시,와룡면,주계리
폐광,비금속,안동,경북,안동시,서후면,자품리
폐광,비금속,안동일진,경북,안동시,와룡면,라소리
폐광,비금속,안동장석1,경북,안동시,와룡면,가류리
폐광,비금속,안동장석2,경북,안동시,와룡면,산야리
폐광,비금속,지원,경북,안동시,남선면,현내리
폐광,비금속,대맥,경북,영덕군,남정면,양성리
폐광,금속,연수철,충북,충주시,연수동,
폐광,금속,유금,경북,영덕군,병곡면,영리
폐광,금속,(가)금호리,경북,영덕군,강구면,금호리
폐광,금속,(가)대2리,경북,영덕군,영해면,대리
폐광,금속,(가)대진,경북,영덕군,영해면,대진리
